
Promedio1,Promedio2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,Viudo,UnionLibre,NumGrado,Edad,Hombre,Mujer,Bajo,Intermedio,Notable,Alto
42.750,39.417,38.417,40.000,40.146,7,11,20,11,1,1 ,2,0,1,0,0,1,0,0,0,0,11,17,1,0,0,0,0,1
40.636,38.545,36.909,35.636,38.091,4,9,8,15,9,1 ,2,0,1,0,0,1,0,0,0,0,7,12,1,0,0,0,1,0
41.417,43.750,.000,42.667,31.959,10,6,1,6,0,1 ,2,0,1,0,0,1,0,0,0,0,12,18,1,0,0,1,0,0
42.333,41.083,41.167,41.667,41.563,10,12,14,13,1,1 ,2,1,0,0,0,0,1,0,0,0,12,16,1,0,0,0,0,1
35.700,34.200,35.600,36.600,35.800,10,13,15,13,11,3 ,2,0,1,0,0,0,0,1,0,0,6,11,1,0,0,0,1,0
39.833,38.000,36.500,38.083,38.104,14,17,20,16,1,3 ,2,0,0,1,0,0,0,0,0,1,11,16,0,1,0,0,1,0
38.545,35.182,35.727,36.909,36.636,15,21,20,20,19,3 ,2,0,0,1,0,0,0,0,0,1,10,11,0,1,0,0,1,0
34.455,35.727,35.727,36.273,35.727,19,23,21,20,17,3 ,2,0,0,1,0,0,0,0,0,1,8,13,0,1,0,0,1,0
39.636,39.364,.000,39.636,29.659,9,8,1,6,0,1 ,2,0,0,1,0,1,0,0,0,0,8,14,1,0,1,0,0,0
33.364,39.273,38.091,37.455,37.182,14,7,10,7,8,1 ,2,0,0,1,0,0,0,0,0,1,8,11,0,1,0,0,1,0
39.700,40.100,35.000,39.300,38.700,18,17,24,13,20,1 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,1,0
33.900,30.400,35.200,31.500,32.800,19,25,19,21,25,1 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,1,0,0
43.727,.000,.000,42.091,21.455,2,1,1,2,0,1 ,2,0,0,1,0,1,0,0,0,0,10,15,0,1,1,0,0,0
34.700,39.300,35.600,41.300,37.900,19,18,26,15,20,2 ,2,0,0,1,0,0,0,1,0,0,3,7,0,1,0,0,1,0
37.273,40.364,36.636,38.091,38.091,10,6,9,7,1,2 ,3,0,1,0,0,1,0,0,0,0,8,14,0,1,0,0,1,0
45.333,43.083,.000,44.417,33.208,4,6,1,5,0,1 ,2,0,0,1,0,1,0,0,0,0,10,15,1,0,0,1,0,0
42.100,41.300,41.500,42.100,41.900,1,1,2,1,1,1 ,2,0,0,1,0,1,0,0,0,0,6,11,1,0,0,0,0,1
43.500,49.100,47.700,49.500,47.600,2,1,2,1,1,1 ,2,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,0,1
42.200,39.400,44.900,41.600,42.000,6,11,4,8,8,0 ,2,0,0,0,1,0,0,1,0,0,5,10,1,0,0,0,0,1
31.417,24.917,.000,28.333,21.167,17,22,1,21,0,0 ,2,0,0,0,1,0,0,1,0,0,11,16,1,0,1,0,0,0
32.667,35.250,37.500,31.417,34.250,18,14,8,22,16,0 ,2,0,0,0,1,0,0,1,0,0,9,14,1,0,0,1,0,0
43.100,44.100,44.200,46.000,44.400,5,4,6,4,4,1 ,2,0,0,1,0,1,0,0,0,0,4,8,1,0,0,0,0,1
41.000,39.900,42.000,41.900,41.300,6,8,6,6,6,1 ,2,0,0,1,0,0,0,0,0,1,5,11,0,1,0,0,0,1
40.636,39.818,38.636,37.818,39.364,6,7,8,10,7,1 ,2,0,0,1,0,0,0,0,0,1,10,12,0,1,0,0,1,0
40.200,40.100,41.900,43.000,41.400,10,9,6,7,8,1 ,2,0,0,1,0,0,0,0,0,1,4,9,0,1,0,0,0,1
44.900,46.000,46.800,45.200,45.700,1,1,1,2,1,5 ,3,0,1,0,0,0,0,1,0,0,5,10,0,1,0,0,0,1
39.000,38.000,37.300,39.900,38.600,14,15,20,9,16,2 ,3,0,0,1,0,1,0,0,0,0,5,13,0,1,0,0,1,0
40.818,39.273,39.727,39.545,39.909,14,17,15,15,15,2 ,3,0,0,1,0,1,0,0,0,0,3,10,0,1,0,0,1,0
42.500,42.600,40.900,43.600,42.500,2,1,1,2,1,2 ,1,1,0,0,0,0,0,1,0,0,4,8,0,1,0,0,0,1
49.200,47.300,48.800,49.300,48.800,3,10,4,2,5,1 ,2,1,0,0,0,0,0,1,0,0,2,7,0,1,0,0,0,1
42.909,44.909,41.091,42.364,43.091,10,6,10,12,7,1 ,2,1,0,0,0,0,0,1,0,0,3,8,0,1,0,0,0,1
38.545,37.727,37.000,35.364,37.273,8,9,8,12,9,1 ,2,1,0,0,0,0,0,1,0,0,7,12,0,1,0,0,1,0
42.400,39.500,42.700,42.600,42.100,7,15,8,8,9,1 ,2,1,0,0,0,0,0,1,0,0,4,9,0,1,0,0,0,1
26.250,25.833,.000,26.333,19.604,27,28,1,30,0,2 ,2,0,1,0,0,0,0,0,0,1,10,15,1,0,1,0,0,0
36.455,35.000,33.636,34.364,34.909,12,16,21,21,18,2 ,2,0,1,0,0,0,0,0,0,1,10,11,1,0,0,1,0,0
32.083,37.000,33.750,31.750,33.750,29,8,29,26,28,2 ,2,0,0,1,0,1,0,0,0,0,11,16,0,1,0,1,0,0
34.417,33.000,35.417,35.583,34.583,15,22,15,18,19,2 ,2,0,0,1,0,1,0,0,0,0,11,16,1,0,0,1,0,0
39.000,37.583,40.500,38.167,39.000,7,10,6,10,6,1 ,3,0,1,0,0,0,0,1,0,0,11,16,1,0,0,0,1,0
40.833,40.833,42.333,43.167,41.750,3,3,3,3,3,1 ,3,0,1,0,0,0,0,1,0,0,9,14,1,0,0,0,0,1
41.333,39.250,40.417,41.000,40.500,4,5,7,3,6,3 ,1,0,0,1,0,1,0,0,0,0,10,14,0,1,0,0,0,1
38.417,40.333,41.250,39.667,40.000,12,5,11,10,9,3 ,1,0,0,1,0,1,0,0,0,0,12,16,0,1,0,0,1,0
35.417,35.583,35.333,33.833,35.333,22,20,20,26,19,1 ,2,1,0,0,0,0,0,1,0,0,11,17,1,0,0,0,1,0
42.300,44.000,43.167,40.750,42.917,4,2,3,3,3,2 ,2,0,0,1,0,1,0,0,0,0,9,13,0,1,0,0,0,1
28.545,24.636,26.000,21.727,25.545,21,25,24,23,25,1 ,2,0,0,1,0,1,0,0,0,0,7,11,1,0,1,0,0,0
40.833,39.583,.000,40.417,30.208,11,13,1,12,0,4 ,2,0,0,1,0,0,0,0,0,1,9,13,0,1,0,1,0,0
37.500,39.000,39.500,38.400,38.700,23,15,16,15,15,2 ,2,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,1,0
40.600,40.100,43.200,44.900,42.400,13,12,10,9,9,2 ,2,0,0,1,0,0,0,0,0,1,2,7,0,1,0,0,0,1
41.917,37.917,.000,40.250,30.021,6,9,1,8,0,1 ,2,0,0,1,0,0,0,0,0,1,5,13,1,0,0,1,0,0
42.500,46.400,43.100,44.100,44.300,9,3,10,9,7,1 ,2,0,0,1,0,0,0,0,0,1,3,7,1,0,0,0,0,1
39.000,35.636,35.273,36.636,36.636,7,8,10,7,0,1 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,0,1,0
43.200,43.200,35.000,43.200,43.200,0,0,4,0,11,1 ,2,1,0,0,0,0,0,1,0,0,1,6,0,1,0,0,0,1
37.273,39.000,38.545,38.182,38.273,9,8,10,4,9,1 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,0,0,1,0
39.800,39.800,39.800,39.800,39.800,0,0,0,0,12,1 ,2,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,1,0
44.250,38.000,.000,41.500,30.938,2,7,1,3,0,2 ,2,1,0,0,0,0,0,1,0,0,9,13,0,1,0,1,0,0
41.909,42.727,44.455,44.909,43.545,9,10,4,4,8,2 ,2,1,0,0,0,0,0,1,0,0,3,7,0,1,0,0,0,1
33.300,24.500,30.400,29.300,29.375,27,24,27,24,1,1 ,2,1,0,0,0,0,0,1,0,0,6,12,1,0,1,0,0,0
42.727,36.273,36.091,37.818,38.455,19,25,25,21,24,1 ,2,1,0,0,0,0,0,1,0,0,3,9,1,0,0,0,1,0
23.545,20.455,.000,22.182,16.546,28,27,1,25,0,1 ,2,1,0,0,0,0,0,1,0,0,7,13,1,0,1,0,0,0
33.600,33.600,33.600,33.600,33.600,0,0,0,0,18,1 ,2,1,0,0,0,0,0,1,0,0,1,5,1,0,0,1,0,0
42.909,43.545,46.909,44.455,44.455,2,3,1,1,1,2 ,2,0,0,1,0,0,0,0,0,1,8,12,0,1,0,0,0,1
41.400,40.800,41.100,41.200,41.200,5,6,5,5,4,2 ,2,1,0,0,0,0,0,1,0,0,2,7,0,1,0,0,0,1
41.091,44.000,36.909,36.909,39.818,5,1,7,5,4,2 ,2,1,0,0,0,0,0,1,0,0,8,12,0,1,0,0,1,0
40.900,40.100,36.300,34.100,38.000,10,12,19,26,17,1 ,2,1,0,0,0,0,1,0,0,0,2,8,1,0,0,0,1,0
36.500,37.900,36.400,33.700,36.300,18,15,17,20,21,1 ,2,1,0,0,0,1,0,0,0,0,9,9,1,0,0,0,1,0
36.500,32.600,34.900,36.000,35.200,21,29,30,26,29,1 ,2,1,0,0,0,1,0,0,0,0,6,11,1,0,0,0,1,0
36.500,37.900,36.400,33.700,36.300,18,15,17,20,21,1 ,2,1,0,0,0,1,0,0,0,0,6,9,1,0,0,0,1,0
35.727,35.091,29.727,33.273,33.455,25,22,26,25,1,1 ,2,1,0,0,0,1,0,0,0,0,7,13,1,0,0,1,0,0
44.000,44.000,44.000,44.000,44.000,0,0,0,0,4,1 ,1,1,0,0,0,0,0,1,0,0,1,6,1,0,0,0,0,1
36.900,34.000,36.900,38.000,36.700,19,26,14,21,19,1 ,2,1,0,0,0,0,1,0,0,0,5,10,1,0,0,0,1,0
34.091,34.636,37.818,38.364,36.455,14,12,5,4,10,1 ,2,1,0,0,0,0,1,0,0,0,7,12,1,0,0,0,1,0
39.300,37.400,36.900,41.300,38.900,13,14,18,8,14,1 ,2,1,0,0,0,0,1,0,0,0,4,9,1,0,0,0,1,0
32.500,32.100,31.800,32.200,32.300,25,25,25,23,27,1 ,2,1,0,0,0,0,0,1,0,0,9,9,1,0,0,1,0,0
36.182,37.545,36.000,35.727,36.545,31,27,30,28,28,1 ,2,1,0,0,0,0,0,1,0,0,3,8,1,0,0,0,1,0
32.500,32.100,31.800,32.200,32.300,25,25,25,23,27,1 ,2,1,0,0,0,0,0,1,0,0,4,9,1,0,0,1,0,0
36.900,34.100,43.400,44.100,39.800,20,26,12,11,20,1 ,2,1,0,0,0,0,0,1,0,0,2,6,0,1,0,0,1,0
39.727,37.182,33.364,35.909,36.545,7,7,15,8,9,1 ,2,1,0,0,0,0,0,1,0,0,7,11,0,1,0,0,1,0
38.600,38.600,38.600,38.600,38.600,0,0,0,0,13,1 ,2,1,0,0,0,0,0,1,0,0,1,5,0,1,0,0,1,0
39.100,41.400,40.000,39.100,40.000,9,10,5,12,9,1 ,1,0,0,0,1,0,0,0,0,1,5,9,1,0,0,0,1,0
40.600,41.200,38.500,38.700,40.100,7,6,11,7,8,1 ,1,0,0,0,1,0,0,0,0,1,6,8,1,0,0,0,0,1
42.800,42.800,42.800,42.800,42.800,0,0,0,0,8,1 ,1,0,0,0,1,0,0,0,0,1,1,5,1,0,0,0,0,1
35.909,33.000,35.273,32.000,34.000,32,32,32,32,31,2 ,3,0,0,1,0,0,0,0,0,1,3,8,0,1,0,1,0,0
34.600,37.700,37.400,38.300,37.200,25,20,14,19,19,3 ,2,0,0,1,0,1,0,0,0,0,4,9,1,0,0,0,1,0
43.400,43.400,43.700,43.100,43.500,1,3,2,5,2,1 ,2,0,0,1,0,0,0,0,0,1,6,12,0,1,0,0,0,1
38.273,38.636,37.182,34.273,37.273,21,27,26,30,27,1 ,2,0,0,1,0,0,0,0,0,1,3,8,0,1,0,0,1,0
35.273,33.545,35.000,34.545,34.591,17,20,13,16,1,1 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,1,0,0
41.000,36.273,34.818,35.455,37.091,6,9,12,10,6,1 ,2,0,0,1,0,0,0,0,0,1,8,11,1,0,0,0,1,0
41.000,36.273,34.818,35.455,37.091,6,9,12,10,6,1 ,2,0,0,1,0,0,0,0,0,1,7,11,1,0,0,0,1,0
39.900,39.500,38.300,40.800,39.800,12,9,12,9,10,1 ,2,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,1,0
42.500,40.400,41.100,41.100,41.500,13,15,19,18,15,2 ,2,0,0,1,0,1,0,0,0,0,2,6,0,1,0,0,0,1
41.200,39.700,38.600,38.700,39.600,5,10,10,7,9,2 ,2,0,0,1,0,1,0,0,0,0,6,8,0,1,0,0,1,0
36.400,36.400,36.400,36.400,36.400,0,0,0,0,16,2 ,2,0,0,1,0,1,0,0,0,0,1,5,0,1,0,0,1,0
31.800,36.400,42.100,40.900,38.000,26,22,15,20,23,2 ,2,1,0,0,0,0,0,1,0,0,2,6,0,1,0,0,1,0
39.300,45.400,44.100,42.800,42.900,11,1,4,4,1,2 ,2,1,0,0,0,0,0,1,0,0,6,12,0,1,0,0,0,1
42.000,44.000,42.700,39.300,42.000,30,3,4,4,5,3 ,3,0,0,1,0,1,0,0,0,0,6,11,0,1,0,0,0,1
40.818,40.091,38.091,34.545,38.545,3,3,5,9,4,3 ,3,0,0,1,0,1,0,0,0,0,8,13,0,1,0,0,1,0
33.818,32.818,32.545,39.636,34.909,23,20,25,8,19,2 ,2,0,0,1,0,0,0,0,0,1,8,13,0,1,0,1,0,0
35.727,30.636,34.273,38.000,34.818,18,24,21,15,18,2 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,1,0,0
36.909,33.909,34.455,37.182,35.909,20,24,26,19,23,1 ,2,0,0,1,0,1,0,0,0,0,10,12,1,0,0,0,1,0
29.727,29.364,30.091,37.091,31.818,30,30,30,15,25,1 ,2,0,0,1,0,1,0,0,0,0,8,14,1,0,0,1,0,0
36.909,33.909,34.455,37.182,35.909,20,24,26,19,23,1 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,0,0,1,0
31.636,32.818,34.727,34.182,33.545,28,23,21,28,24,2 ,1,1,0,0,0,0,0,1,0,0,8,13,0,1,0,1,0,0
34.917,35.333,35.833,35.667,35.500,19,16,11,19,14,2 ,1,1,0,0,0,0,0,1,0,0,8,14,0,1,0,0,1,0
38.600,38.600,37.000,39.500,38.400,10,11,12,10,13,1 ,2,1,0,0,0,0,1,0,0,0,6,11,0,1,0,0,1,0
37.818,32.273,32.364,30.364,33.455,12,26,20,26,22,1 ,2,1,0,0,0,0,1,0,0,0,8,12,0,1,0,1,0,0
39.909,33.909,34.000,35.091,36.091,15,21,25,25,20,1 ,2,1,0,0,0,0,1,0,0,0,7,13,0,1,0,0,1,0
29.833,33.167,29.917,28.417,30.417,30,26,26,31,27,2 ,2,0,0,1,0,0,0,0,0,1,10,15,0,1,0,1,0,0
28.833,32.667,33.417,35.500,32.833,28,22,21,19,25,1 ,2,1,0,0,0,0,1,0,0,0,10,17,1,0,0,1,0,0
35.667,35.417,34.167,34.583,35.083,18,15,19,25,17,1 ,2,1,0,0,0,0,1,0,0,0,3,15,1,0,0,0,1,0
31.000,30.000,34.000,30.000,31.455,26,25,23,26,27,1 ,2,1,0,0,0,0,1,0,0,0,7,13,1,0,0,1,0,0
33.000,33.636,37.091,37.636,35.455,25,20,20,11,20,1 ,2,1,0,0,0,0,1,0,0,0,7,14,1,0,0,0,1,0
35.333,35.167,37.500,37.500,36.583,19,19,13,14,14,3 ,2,0,1,0,0,0,0,1,0,0,9,14,0,1,0,0,1,0
37.800,39.100,39.300,37.000,38.500,11,14,12,18,14,3 ,2,0,1,0,0,0,0,1,0,0,6,11,0,1,0,0,1,0
40.700,42.300,40.500,39.700,41.000,7,4,7,9,5,2 ,2,1,0,0,0,0,0,1,0,0,5,11,0,1,0,0,0,1
41.100,42.700,41.500,43.111,42.000,9,7,9,7,6,2 ,2,1,0,0,0,0,0,1,0,0,5,10,0,1,0,0,0,1
33.250,32.083,31.250,32.167,32.167,24,26,31,30,30,2 ,2,1,0,0,0,0,0,1,0,0,11,16,0,1,0,1,0,0
33.667,33.667,30.917,36.833,33.833,18,25,25,16,25,2 ,2,1,0,0,0,0,0,1,0,0,12,17,0,1,0,1,0,0
43.545,45.091,46.182,45.000,45.091,3,2,1,2,2,2 ,2,0,0,1,0,1,0,0,0,0,7,12,0,1,0,0,0,1
31.833,34.417,33.000,35.667,33.833,26,24,20,20,24,2 ,2,0,0,1,0,0,0,0,0,1,10,15,1,0,0,1,0,0
32.250,33.333,34.167,37.250,34.333,24,26,16,15,21,2 ,2,0,0,1,0,0,0,0,0,1,12,17,1,0,0,1,0,0
32.000,31.000,32.000,38.000,33.000,13,12,10,7,8,1 ,2,0,0,1,0,0,0,0,0,1,11,15,1,0,0,1,0,0
36.000,36.727,36.727,38.455,37.091,17,13,16,17,13,1 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,0,1,0
33.909,27.455,33.091,35.818,32.818,25,30,25,21,23,2 ,2,1,0,0,0,0,0,1,0,0,7,12,1,0,0,1,0,0
35.333,33.833,31.583,36.083,34.333,22,30,28,26,29,1 ,2,1,0,0,0,0,0,1,0,0,10,15,1,0,0,1,0,0
40.417,41.417,40.250,39.917,40.583,2,1,3,2,1,1 ,2,0,0,1,0,1,0,0,0,0,10,14,1,0,0,0,0,1
29.500,32.500,29.667,34.667,31.750,25,20,30,16,23,2 ,2,0,1,0,0,0,0,0,0,1,9,13,1,0,0,1,0,0
36.900,39.600,39.900,38.000,38.600,17,9,8,18,10,2 ,2,0,1,0,0,0,0,0,0,1,6,10,1,0,0,0,1,0
41.000,42.091,41.727,43.636,42.455,2,2,2,1,2,1 ,2,0,0,1,0,0,0,0,0,1,7,12,1,0,0,0,0,1
35.750,32.750,30.417,32.917,32.959,20,22,22,21,1,2 ,2,0,0,1,0,1,0,0,0,0,9,15,0,1,0,1,0,0
37.100,35.800,39.200,40.100,38.100,19,22,16,13,19,2 ,2,0,0,1,0,0,0,0,0,1,5,9,0,1,0,0,1,0
36.167,33.833,.000,35.333,26.333,23,24,1,24,0,2 ,2,0,0,1,0,0,0,0,0,1,11,15,0,1,1,0,0,0
42.700,39.100,40.700,43.700,41.700,22,24,27,15,25,2 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,0,1
32.182,33.818,37.727,35.455,34.909,18,22,8,21,17,2 ,2,0,0,1,0,0,0,0,0,1,8,12,0,1,0,1,0,0
39.400,38.200,37.700,40.100,38.800,12,13,15,14,14,2 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,0,1,0
40.800,40.400,40.200,40.600,40.700,7,8,8,9,7,0 ,2,1,0,0,0,0,1,0,0,0,6,10,0,1,0,0,0,1
37.000,38.182,38.091,36.727,37.636,11,10,8,10,9,0 ,2,1,0,0,0,0,1,0,0,0,8,12,0,1,0,0,1,0
38.727,38.636,38.091,40.364,39.000,7,7,6,3,3,0 ,2,1,0,0,0,0,1,0,0,0,7,11,0,1,0,0,1,0
35.600,35.600,32.800,35.200,35.000,12,15,22,15,19,1 ,2,0,0,1,0,0,0,0,0,1,6,12,0,1,0,1,0,0
33.182,30.636,31.273,30.182,31.545,20,25,21,27,23,1 ,2,0,0,1,0,0,0,0,0,1,7,14,0,1,0,1,0,0
42.200,41.900,44.100,40.700,42.300,8,11,5,10,10,1 ,2,0,0,1,0,1,0,0,0,0,4,8,0,1,0,0,0,1
37.417,37.750,.000,38.083,28.313,27,20,1,23,0,1 ,2,0,0,1,0,1,0,0,0,0,12,16,0,1,1,0,0,0
39.455,41.727,39.818,44.455,41.455,24,21,18,12,18,1 ,1,1,0,0,0,0,0,0,0,1,3,8,1,0,0,0,0,1
41.000,39.300,39.800,37.600,39.500,15,20,18,20,19,1 ,2,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,1,0
37.273,38.091,32.909,34.273,35.727,23,16,27,26,26,2 ,2,0,0,0,1,0,0,1,0,0,7,11,0,1,0,0,1,0
45.600,44.700,43.900,46.500,45.300,1,2,1,1,1,2 ,3,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,0,1
45.909,48.273,48.273,49.364,48.091,5,1,1,1,1,2 ,3,0,0,1,0,0,0,0,0,1,3,8,1,0,0,0,0,1
34.400,35.300,34.600,34.000,34.500,23,20,22,25,24,2 ,1,1,0,0,0,0,0,1,0,0,6,11,1,0,0,1,0,0
36.200,34.200,34.800,35.700,35.400,26,28,28,23,27,2 ,1,1,0,0,0,0,0,1,0,0,4,9,1,0,0,0,1,0
39.600,33.600,37.000,41.200,37.900,7,24,18,5,20,2 ,2,1,0,0,0,0,0,0,1,0,6,13,1,0,0,0,1,0
36.400,32.200,32.600,35.400,34.400,19,28,28,23,23,2 ,2,1,0,0,0,0,0,0,1,0,4,10,1,0,0,1,0,0
33.833,32.583,33.500,33.333,33.312,24,26,22,25,1,1 ,2,1,0,0,0,0,1,0,0,0,10,16,0,1,0,1,0,0
33.900,31.800,34.700,34.000,33.700,27,26,27,29,27,1 ,2,1,0,0,0,0,1,0,0,0,5,12,0,1,0,1,0,0
31.182,31.364,33.364,36.091,33.182,28,18,18,15,20,1 ,2,1,0,0,0,0,1,0,0,0,7,14,0,1,0,1,0,0
29.917,31.000,29.583,28.583,29.917,26,28,29,29,29,1 ,3,1,0,0,0,0,1,0,0,0,9,15,0,1,1,0,0,0
43.500,44.700,43.300,44.636,44.455,11,12,14,11,11,1 ,3,1,0,0,0,0,1,0,0,0,3,8,0,1,0,0,0,1
34.818,36.818,38.909,40.909,38.182,20,17,11,11,16,1 ,3,1,0,0,0,0,1,0,0,0,7,12,0,1,0,0,1,0
38.364,34.727,.000,36.818,27.477,11,17,1,13,0,1 ,2,1,0,0,0,0,1,0,0,0,7,14,1,0,1,0,0,0
42.800,42.800,40.000,42.800,42.800,0,0,3,0,12,1 ,2,1,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,1
40.300,35.600,36.300,37.100,37.400,8,19,18,11,15,1 ,2,1,0,0,0,0,0,1,0,0,4,8,1,0,0,0,1,0
38.800,37.700,38.900,39.400,38.900,13,20,21,22,19,1 ,2,0,0,1,0,0,0,0,0,1,3,7,0,1,0,0,1,0
30.800,29.900,30.200,34.300,31.400,22,26,27,19,23,1 ,2,0,0,1,0,0,0,0,0,1,4,8,0,1,0,1,0,0
46.400,47.700,45.400,45.400,46.300,1,1,5,6,2,2 ,2,1,0,0,0,0,0,1,0,0,5,11,0,1,0,0,0,1
37.100,32.900,34.700,35.100,35.000,12,23,15,14,15,3 ,2,0,0,1,0,0,0,0,0,1,6,11,1,0,0,1,0,0
39.200,39.200,30.000,39.200,39.200,0,0,5,0,18,3 ,2,0,0,1,0,0,0,0,0,1,1,5,1,0,0,0,1,0
44.600,48.400,50.000,49.600,48.400,4,2,1,1,2,1 ,2,0,0,1,0,1,0,0,0,0,3,8,0,1,0,0,0,1
38.600,42.900,42.700,40.700,41.300,2,2,2,1,2,1 ,2,0,0,1,0,1,0,0,0,0,4,9,0,1,0,0,0,1
41.400,41.100,41.800,41.000,41.300,11,8,6,7,7,2 ,2,0,0,1,0,1,0,0,0,0,4,8,0,1,0,0,0,1
33.200,34.900,33.800,32.000,33.600,23,21,28,26,25,4 ,2,1,0,0,0,0,0,1,0,0,4,8,1,0,0,1,0,0
38.000,38.000,30.000,38.000,38.000,0,0,5,0,20,4 ,2,1,0,0,0,0,0,1,0,0,1,5,1,0,0,0,1,0
39.800,43.200,47.300,43.900,43.600,16,6,5,10,8,2 ,2,0,0,1,0,1,0,0,0,0,3,8,0,1,0,0,0,1
32.727,32.000,.000,32.727,24.364,22,21,1,22,0,0 ,2,0,1,0,0,0,1,0,0,0,8,14,1,0,1,0,0,0
39.182,39.091,31.091,36.455,36.455,13,9,25,14,1,0 ,2,0,1,0,0,0,1,0,0,0,7,13,1,0,0,0,1,0
36.900,41.700,40.600,40.100,40.100,18,12,19,20,16,3 ,2,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,0,1
30.182,23.727,.000,27.182,20.273,24,25,1,22,0,3 ,2,0,0,1,0,1,0,0,0,0,7,14,1,0,1,0,0,0
39.600,42.100,40.000,43.700,41.400,10,7,9,6,6,3 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,0,1
37.727,35.727,38.182,37.273,37.227,8,15,8,8,1,3 ,2,0,0,1,0,1,0,0,0,0,8,13,1,0,0,0,1,0
47.583,46.000,.000,47.083,35.167,3,4,1,3,0,1 ,2,0,0,1,0,0,0,0,0,1,5,13,0,1,0,0,1,0
43.500,45.100,44.300,44.900,44.600,1,1,1,1,1,1 ,2,0,0,1,0,0,0,0,0,1,2,6,0,1,0,0,0,1
45.000,45.000,45.000,45.000,45.000,0,0,0,0,2,1 ,2,0,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,1
43.000,42.800,43.900,39.100,42.200,6,5,5,19,11,2 ,2,0,0,1,0,1,0,0,0,0,2,7,1,0,0,0,0,1
36.300,38.200,38.300,39.000,37.900,19,13,15,15,17,2 ,2,0,0,1,0,1,0,0,0,0,3,8,1,0,0,0,1,0
36.400,36.400,36.400,36.400,36.400,0,0,0,0,18,2 ,2,0,0,1,0,1,0,0,0,0,1,5,1,0,0,0,1,0
36.400,38.200,38.200,40.300,38.500,22,21,23,14,21,2 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,1,0
37.909,36.727,36.182,36.273,36.818,9,8,9,7,8,2 ,2,0,0,1,0,1,0,0,0,0,7,11,1,0,0,0,1,0
37.400,39.600,36.700,37.500,37.900,9,4,9,8,8,2 ,2,0,0,1,0,1,0,0,0,0,6,12,0,1,0,0,1,0
36.000,36.000,30.000,36.000,36.000,0,0,5,0,21,2 ,2,0,0,1,0,1,0,0,0,0,1,6,0,1,0,0,1,0
38.400,39.000,38.300,37.200,38.300,11,14,10,17,13,1 ,2,0,0,1,0,1,0,0,0,0,5,9,0,1,0,0,1,0
33.800,34.400,35.000,35.800,34.800,23,21,20,14,23,1 ,2,0,0,1,0,0,0,0,0,1,6,8,0,1,0,1,0,0
28.364,28.364,.000,28.545,21.318,29,28,1,30,0,1 ,2,0,0,1,0,0,0,0,0,1,8,13,0,1,1,0,0,0
32.500,31.900,35.400,29.500,32.400,26,23,12,27,25,1 ,2,0,0,1,0,0,0,0,0,1,5,11,0,1,0,1,0,0
37.700,38.500,37.100,38.900,38.200,15,12,20,16,16,1 ,2,0,0,1,0,0,0,0,0,1,3,9,0,1,0,0,1,0
29.455,33.091,.000,31.636,23.546,18,15,1,18,0,1 ,2,0,0,1,0,0,0,0,0,1,8,14,0,1,1,0,0,0
38.100,39.700,37.000,40.600,38.900,16,13,18,11,14,1 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,0,1,0
40.400,37.600,40.200,40.400,39.800,12,17,11,10,11,4 ,1,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,1,0
42.600,42.000,40.600,43.500,42.300,7,6,12,6,7,2 ,2,0,0,1,0,1,0,0,0,0,5,10,0,1,0,0,0,1
37.500,36.200,34.700,36.100,36.200,21,22,23,21,19,2 ,2,0,0,1,0,1,0,0,0,0,4,8,0,1,0,0,1,0
35.000,34.900,30.700,30.500,33.000,20,24,25,25,25,1 ,1,0,0,1,0,0,0,0,0,1,2,7,0,1,0,1,0,0
42.400,42.400,30.000,42.400,42.400,0,0,5,0,13,1 ,1,0,0,1,0,0,0,0,0,1,1,6,0,1,0,0,0,1
