
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
2 ,35.091,33.545,34.636,34.727,18,21,16,20,20,2 ,2,1,0,0,0,0,1,0,0,0,0,8,15,0,1
2 ,36.833,37.250,42.750,38.583,13,12,5,16,12,3 ,2,0,0,1,0,0,0,0,1,0,0,12,16,0,1
1 ,41.706,.000,.000,41.706,2,0,3,0,2,3 ,2,1,0,0,0,0,0,1,0,0,1,12,17,1,0
2 ,33.500,32.667,33.833,34.167,21,25,25,18,24,3 ,2,1,0,0,0,0,0,1,0,0,0,11,16,1,0
2 ,35.071,39.071,39.071,37.786,16,8,7,11,9,3 ,2,1,0,0,0,0,0,1,0,0,0,7,12,1,0
2 ,32.500,33.250,33.250,32.917,31,32,29,31,31,1 ,2,0,0,0,1,1,0,0,0,0,0,9,14,1,0
3 ,40.500,40.333,39.417,40.167,2,3,4,3,3,1 ,3,0,0,1,0,1,0,0,0,0,0,11,16,0,1
2 ,36.083,34.500,35.917,35.333,20,21,21,26,21,2 ,2,1,0,0,0,1,0,0,0,0,0,11,17,0,1
1 ,34.417,37.000,38.000,36.750,14,7,10,12,10,2 ,2,1,0,0,0,1,0,0,0,0,0,10,15,0,1
3 ,36.500,35.333,37.000,37.333,18,21,17,5,13,2 ,1,1,0,0,0,0,0,0,0,0,0,11,16,0,1
2 ,34.167,34.500,33.667,34.167,27,27,26,29,27,2 ,2,1,0,0,0,0,1,0,0,0,0,9,13,0,1
4 ,32.143,33.286,32.071,33.357,28,23,25,22,28,2 ,2,1,0,0,0,0,0,0,0,0,0,8,13,1,0
1 ,43.200,45.133,44.267,44.667,1,2,2,2,1,3 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
2 ,44.167,42.417,45.333,44.417,3,4,2,2,2,3 ,2,0,0,1,0,1,0,0,0,0,0,12,16,0,1
1 ,36.500,35.167,36.000,36.667,6,11,14,8,11,2 ,2,0,0,1,0,1,0,0,0,0,0,10,16,0,1
1 ,36.455,35.600,35.000,36.818,16,15,14,8,12,2 ,2,0,0,1,0,1,0,0,0,0,0,8,14,0,1
1 ,38.400,41.733,40.867,41.333,6,5,5,4,5,1 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
1 ,39.500,40.250,36.333,38.750,4,4,14,8,5,2 ,2,0,0,1,0,1,0,0,0,0,0,9,12,1,0
1 ,35.933,37.533,33.000,36.267,13,16,27,16,14,2 ,2,0,0,1,0,1,0,0,0,0,0,8,11,1,0
1 ,36.917,38.750,38.250,38.083,8,7,8,9,7,1 ,1,0,1,0,0,0,0,0,1,0,0,9,14,1,0
1 ,37.750,36.167,38.667,37.167,14,16,19,21,17,1 ,1,0,1,0,0,0,0,0,1,0,0,12,17,1,0
2 ,35.750,35.417,38.083,36.750,17,8,6,8,7,4 ,2,0,1,0,0,0,1,0,0,0,0,12,18,0,1
1 ,37.286,31.857,37.857,36.429,9,25,16,14,18,1 ,3,1,0,0,0,0,0,1,0,0,0,7,12,1,0
1 ,35.750,34.167,40.583,37.417,23,22,12,13,15,1 ,3,1,0,0,0,0,0,1,0,0,0,12,17,1,0
2 ,40.417,38.333,42.000,40.167,6,8,7,9,7,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
1 ,34.750,35.333,34.583,35.917,22,16,18,9,17,1 ,2,0,0,1,0,1,0,0,0,0,0,11,15,0,1
2 ,42.167,39.750,37.000,39.667,5,7,10,7,6,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,0,1
1 ,40.071,39.571,41.929,40.714,4,6,6,8,6,1 ,2,0,0,1,0,1,0,0,0,0,0,7,11,0,1
1 ,38.917,37.500,40.417,38.833,8,11,7,15,11,2 ,2,0,1,0,0,1,0,0,0,0,0,10,14,0,1
1 ,40.250,40.167,43.000,40.500,3,5,3,6,4,2 ,2,0,1,0,0,1,0,0,0,0,0,9,13,0,1
2 ,37.750,36.250,40.000,38.500,11,14,9,10,9,2 ,2,0,0,0,1,0,0,0,0,0,0,11,17,0,1
1 ,36.357,34.143,39.286,36.714,12,20,11,20,16,2 ,2,0,0,0,1,0,0,0,0,0,0,7,13,0,1
1 ,38.643,39.571,41.857,40.500,6,6,7,7,7,4 ,2,0,1,0,0,1,0,0,0,0,0,7,12,0,1
4 ,33.571,36.143,35.286,35.143,21,15,20,25,24,3 ,2,1,0,0,0,0,1,0,0,0,0,8,11,1,0
3 ,34.000,34.833,37.083,35.417,21,17,12,20,16,2 ,2,0,0,1,0,1,0,0,0,0,0,11,15,0,1
2 ,35.333,34.917,34.917,35.500,16,17,20,18,17,1 ,2,0,0,1,0,1,0,0,0,0,0,11,16,0,1
1 ,35.364,37.000,33.636,35.545,18,15,22,21,16,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
2 ,38.667,34.917,41.917,38.583,10,22,8,13,12,1 ,2,0,0,1,0,0,0,0,1,0,0,12,18,0,1
2 ,37.750,37.167,37.417,37.917,10,9,8,12,9,0 ,2,0,0,0,0,0,0,0,0,0,0,10,16,0,1
3 ,34.611,35.222,34.500,35.778,18,15,14,6,13,0 ,2,0,0,0,0,0,0,0,0,0,0,9,14,0,1
2 ,44.278,43.500,43.111,43.611,1,1,1,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,9,14,1,0
2 ,38.500,35.824,38.444,38.056,5,16,6,6,6,1 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
3 ,33.467,37.333,37.067,36.867,20,13,14,12,12,2 ,2,0,0,1,0,1,0,0,0,0,0,8,12,1,0
2 ,40.333,37.417,40.333,39.750,7,13,10,13,10,0 ,2,1,0,0,0,0,0,1,0,0,0,11,15,0,1
1 ,35.833,34.583,35.500,35.750,17,13,18,22,21,0 ,2,0,0,1,0,0,0,0,1,0,0,12,16,1,0
1 ,35.000,37.667,35.400,35.867,14,11,19,21,15,1 ,3,0,0,0,1,1,0,0,0,0,0,8,13,1,0
1 ,39.500,40.750,39.750,40.333,10,4,14,8,8,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
2 ,36.733,37.733,39.600,39.400,10,13,9,3,8,2 ,2,0,0,1,0,1,0,0,0,0,0,8,14,1,0
2 ,42.167,40.917,43.000,42.667,4,7,6,3,4,1 ,3,1,0,0,0,0,0,1,0,0,0,11,16,0,1
1 ,41.636,41.545,41.545,42.091,4,5,2,2,3,2 ,2,0,1,0,0,1,0,0,0,0,0,10,15,0,1
1 ,41.389,41.889,42.056,42.167,2,2,3,3,1,2 ,2,0,1,0,0,1,0,0,0,0,0,9,14,0,1
3 ,40.500,41.083,40.917,41.417,4,5,6,6,5,2 ,2,0,1,0,0,1,0,0,0,0,0,12,17,0,1
3 ,36.944,35.444,33.222,35.889,10,14,21,9,12,2 ,3,0,1,0,0,0,0,0,1,0,0,9,15,1,0
2 ,35.067,33.867,35.733,35.867,17,28,20,13,16,2 ,3,0,1,0,0,0,0,0,1,0,0,8,12,0,1
3 ,35.917,36.000,38.667,37.583,18,18,13,21,16,2 ,3,0,1,0,0,0,0,0,1,0,0,12,16,0,1
2 ,32.133,35.133,34.533,34.067,24,23,24,23,24,1 ,3,0,0,1,0,1,0,0,0,0,0,8,13,1,0
2 ,35.583,32.917,33.333,34.083,12,21,28,26,24,1 ,2,1,0,0,0,0,0,1,0,0,1,10,18,0,1
1 ,32.583,34.833,35.833,34.917,19,12,15,16,18,1 ,2,1,0,0,0,0,0,1,0,0,1,10,17,0,1
4 ,28.200,33.000,28.933,30.600,34,26,37,32,30,1 ,2,1,0,0,0,0,0,1,0,0,0,8,14,0,1
3 ,34.667,35.500,36.500,36.000,22,19,21,17,17,2 ,2,1,0,0,0,1,0,0,0,0,0,11,17,1,0
3 ,36.357,31.357,33.286,34.429,15,24,24,21,23,1 ,2,1,0,0,0,0,0,1,0,0,0,7,12,0,1
4 ,31.357,34.786,30.857,32.286,26,20,30,24,24,1 ,2,1,0,0,0,0,0,1,0,0,0,7,11,0,1
3 ,32.917,31.917,32.083,30.917,20,21,28,29,30,1 ,2,0,0,1,0,1,0,0,0,0,0,10,16,1,0
1 ,33.250,36.250,35.833,35.667,22,14,16,16,17,1 ,2,0,0,1,0,1,0,0,0,0,0,9,15,1,0
3 ,42.333,36.500,40.167,39.417,3,8,4,10,7,2 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
4 ,40.214,36.643,33.357,37.143,6,14,23,11,10,2 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
3 ,41.250,40.417,38.417,40.500,7,8,8,4,6,2 ,2,1,0,0,0,0,0,1,0,0,0,9,13,1,0
1 ,38.083,36.083,42.167,38.833,13,17,8,14,11,2 ,2,1,0,0,0,0,0,1,0,0,0,12,16,1,0
4 ,37.133,37.933,37.267,37.200,9,6,10,23,8,2 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
4 ,35.571,40.571,39.000,39.357,11,3,5,3,6,2 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
1 ,35.750,34.917,34.833,35.250,21,21,21,24,24,2 ,2,0,0,1,0,0,0,0,1,0,0,12,18,1,0
2 ,34.590,35.750,.000,35.470,27,27,0,0,27,2 ,2,1,0,0,0,0,0,1,0,0,1,10,15,1,0
4 ,35.083,36.250,34.833,35.417,14,15,15,17,14,2 ,2,1,0,0,0,0,0,1,0,0,1,10,14,1,0
1 ,37.467,36.533,39.867,38.400,5,16,8,8,8,0 ,3,1,0,0,0,0,0,1,0,0,0,8,12,0,1
1 ,36.583,36.583,38.917,38.167,15,9,5,8,8,0 ,3,1,0,0,0,0,0,1,0,0,0,12,16,0,1
3 ,36.167,34.556,35.278,35.611,14,16,12,13,15,2 ,2,0,0,0,1,0,0,0,0,0,0,9,15,1,0
4 ,38.833,37.500,36.833,38.000,7,11,8,6,8,3 ,3,0,0,1,0,0,0,0,1,0,0,10,14,0,1
2 ,38.833,39.000,44.167,40.750,11,10,3,12,9,0 ,1,1,0,0,0,0,1,0,0,0,0,11,16,0,1
3 ,37.000,38.167,35.500,37.056,9,8,11,11,9,3 ,2,0,0,0,1,1,0,0,0,0,0,9,14,0,1
1 ,34.333,33.889,36.444,35.556,22,21,18,19,19,0 ,3,1,0,0,0,0,0,1,0,0,0,9,15,1,0
2 ,32.667,30.833,28.417,30.500,26,29,30,31,29,2 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
1 ,30.067,33.400,33.733,33.467,32,27,25,15,24,2 ,2,0,0,1,0,1,0,0,0,0,0,8,12,1,0
3 ,43.167,40.667,39.167,40.250,4,7,5,9,8,1 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
4 ,35.917,35.833,35.583,36.000,14,13,13,15,14,1 ,2,0,0,1,0,0,0,0,1,0,0,9,14,1,0
3 ,36.500,34.857,34.071,35.929,17,24,23,13,21,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
4 ,36.917,39.417,38.333,37.750,17,7,8,19,10,2 ,2,0,0,1,0,0,0,0,1,0,0,11,17,0,1
4 ,37.500,36.500,39.500,38.500,18,17,6,5,9,2 ,2,0,0,1,0,0,0,0,1,0,0,7,16,0,1
4 ,36.500,34.833,36.917,36.417,18,15,18,15,19,2 ,2,0,0,1,0,0,0,0,1,0,0,12,18,0,1
3 ,37.750,38.833,38.083,38.000,12,9,9,14,10,1 ,2,0,0,1,0,1,0,0,0,0,0,9,15,0,1
5 ,34.667,32.800,30.467,32.133,11,20,21,24,19,2 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
3 ,36.357,38.214,37.357,37.500,18,14,13,15,17,1 ,2,0,0,1,0,0,0,0,1,0,0,7,11,0,1
2 ,38.750,41.167,41.500,40.583,9,6,9,6,6,2 ,2,0,0,1,0,1,0,0,0,0,0,12,17,0,1
3 ,37.667,38.083,36.167,37.750,7,10,17,6,6,2 ,2,1,0,0,0,0,0,1,0,0,0,11,17,0,1
3 ,41.200,37.667,34.733,38.067,4,11,25,15,10,2 ,2,1,0,0,0,0,0,1,0,0,0,8,14,0,1
2 ,29.500,29.750,30.500,28.917,27,28,29,26,26,3 ,2,0,0,1,0,1,0,0,0,0,1,10,18,1,0
3 ,43.857,45.071,45.429,44.714,1,1,1,1,1,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,0,1
3 ,42.000,38.667,39.333,40.267,2,9,9,8,7,1 ,2,1,0,0,0,1,0,0,0,0,0,8,13,0,1
3 ,37.500,33.000,33.583,34.333,8,27,27,29,23,0 ,2,0,0,1,0,0,0,0,1,0,0,11,16,1,0
3 ,36.571,35.000,36.357,35.214,16,23,17,28,24,0 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
3 ,36.750,38.583,36.833,37.583,12,7,14,13,8,1 ,3,1,0,0,0,0,0,0,1,0,0,11,15,0,1
4 ,35.917,38.167,35.583,36.333,21,13,19,21,15,1 ,2,0,0,1,0,0,0,0,1,0,0,11,17,0,1
2 ,33.000,33.500,31.083,33.583,21,19,28,16,23,1 ,2,0,0,1,0,1,0,0,0,0,0,11,17,1,0
4 ,32.333,34.467,35.733,34.733,28,21,18,19,19,2 ,2,0,0,0,1,0,0,0,1,0,0,8,13,0,1
3 ,37.167,38.500,38.167,38.500,11,12,6,5,7,3 ,2,0,1,0,0,1,0,0,0,0,0,9,14,1,0
3 ,35.500,33.615,38.643,36.714,18,18,8,11,14,3 ,2,0,1,0,0,1,0,0,0,0,0,7,12,1,0
2 ,36.167,34.250,35.583,35.083,14,12,17,21,19,3 ,2,0,1,0,0,1,0,0,0,0,0,12,17,1,0
2 ,42.333,41.333,42.417,42.167,4,4,4,5,4,2 ,2,0,0,1,0,0,0,0,0,0,0,11,16,1,0
2 ,38.833,38.917,38.667,39.083,3,2,4,2,2,2 ,3,0,0,1,0,0,0,0,1,0,0,11,17,1,0
1 ,34.583,36.917,39.667,37.583,17,12,5,5,9,2 ,3,0,0,1,0,0,0,0,1,0,0,9,14,1,0
4 ,35.929,35.500,37.786,37.571,10,18,8,5,9,2 ,3,0,0,1,0,0,0,0,1,0,0,7,12,1,0
5 ,38.417,36.417,36.917,36.833,12,18,15,28,21,2 ,2,0,1,0,0,1,0,0,0,0,0,10,15,0,1
1 ,33.867,38.467,38.933,38.067,22,13,11,10,12,2 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
2 ,26.412,27.706,.000,27.294,31,30,0,0,31,0 ,2,1,0,0,0,0,0,0,1,0,1,9,15,1,0
1 ,32.667,32.667,31.733,33.267,26,27,31,24,25,0 ,2,1,0,0,0,0,0,0,1,0,0,8,12,1,0
2 ,37.333,32.917,37.250,35.583,14,28,15,25,18,1 ,2,0,0,0,1,0,0,0,1,0,1,11,18,1,0
4 ,37.167,31.500,34.000,35.583,10,25,26,15,18,1 ,2,0,0,0,1,0,0,0,1,0,0,10,15,1,0
2 ,36.714,40.429,41.286,40.143,9,5,2,1,3,1 ,2,0,0,0,1,0,0,0,1,0,0,7,12,1,0
2 ,35.727,35.545,34.636,35.364,14,16,16,19,15,3 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
2 ,36.500,39.733,37.733,38.400,9,7,11,12,8,0 ,2,0,0,1,0,0,0,0,1,0,0,8,14,1,0
4 ,29.250,31.167,28.250,29.000,24,26,29,30,26,2 ,2,0,0,1,0,0,0,0,1,0,1,10,16,0,1
1 ,33.000,29.667,35.333,33.417,18,22,19,23,24,2 ,2,0,0,1,0,0,0,0,1,0,0,9,15,0,1
1 ,26.250,27.833,34.750,30.500,24,24,22,25,29,0 ,3,0,0,1,0,0,0,0,1,0,0,9,16,1,0
2 ,33.357,31.385,33.214,32.929,21,31,25,24,26,0 ,3,0,0,1,0,0,0,0,1,0,0,7,12,1,0
2 ,35.833,35.583,35.417,36.333,13,17,22,12,15,2 ,2,0,0,1,0,0,0,0,1,0,0,9,16,0,1
2 ,32.143,33.571,34.929,34.214,24,27,26,31,29,2 ,2,0,0,1,0,0,0,0,1,0,0,7,13,0,1
1 ,37.750,37.000,36.500,37.333,15,15,20,18,17,1 ,2,1,0,0,0,0,1,0,0,0,0,7,15,0,1
2 ,33.643,35.000,36.667,36.400,20,19,13,11,14,3 ,2,0,0,1,0,0,0,0,1,0,0,8,12,0,1
2 ,37.750,34.417,32.417,35.833,10,16,24,11,16,3 ,2,1,0,0,0,0,0,1,0,0,0,10,15,1,0
2 ,34.417,38.667,35.500,36.333,26,9,14,16,18,2 ,2,0,0,1,0,1,0,0,0,0,0,9,14,1,0
1 ,33.500,34.000,35.083,34.917,24,24,21,26,22,0 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
2 ,31.500,31.933,29.867,31.267,24,26,29,30,26,1 ,2,0,0,0,1,1,0,0,0,0,0,8,12,1,0
2 ,33.571,37.286,37.214,36.143,20,15,13,13,16,1 ,2,0,0,0,1,1,0,0,0,0,0,7,11,1,0
4 ,37.500,39.667,39.583,38.750,7,5,5,8,5,2 ,2,0,0,1,0,0,0,0,1,0,0,9,13,1,0
4 ,41.667,40.583,42.083,41.500,1,2,1,1,1,4 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
4 ,42.667,42.833,43.583,43.083,1,2,1,2,1,4 ,2,0,0,1,0,0,0,0,1,0,0,9,14,0,1
1 ,35.833,33.417,33.167,34.667,13,28,24,21,23,3 ,2,0,0,0,1,1,0,0,0,0,0,9,14,1,0
3 ,37.083,36.833,38.667,37.083,16,9,17,22,14,2 ,2,1,0,0,0,0,0,1,0,0,0,12,19,1,0
3 ,33.833,35.583,36.583,35.167,28,18,20,23,21,1 ,2,1,0,0,0,0,0,1,0,0,0,11,17,0,1
2 ,35.500,38.667,36.000,37.917,23,12,16,11,12,1 ,2,1,0,0,0,0,0,1,0,0,0,9,15,0,1
5 ,36.222,38.944,37.722,37.833,9,9,7,10,9,1 ,2,0,0,1,0,0,0,0,1,0,0,9,13,0,1
1 ,36.417,36.583,40.167,38.250,21,15,13,13,12,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
4 ,30.667,30.583,31.250,31.917,30,29,26,25,25,1 ,3,1,0,0,0,0,0,1,0,0,1,11,18,1,0
2 ,36.133,38.267,38.800,38.067,13,10,11,10,11,1 ,2,1,0,0,0,0,1,0,0,0,0,8,11,0,1
1 ,34.833,34.583,35.917,36.250,18,18,11,14,18,2 ,2,1,0,0,0,0,0,0,0,0,0,11,15,1,0
2 ,39.389,37.333,31.778,36.944,3,5,24,9,8,2 ,2,1,0,0,0,0,0,0,0,0,0,9,13,1,0
3 ,37.667,36.867,35.200,37.000,13,18,22,16,15,2 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,38.545,36.727,37.273,38.182,10,16,13,10,11,1 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
2 ,36.167,30.167,31.833,33.417,11,29,27,22,24,2 ,2,0,0,1,0,0,0,0,1,0,0,11,18,1,0
3 ,36.778,34.222,34.944,35.778,11,18,13,12,13,2 ,2,0,0,1,0,0,0,0,1,0,0,9,14,1,0
2 ,38.417,37.750,33.667,37.083,14,12,23,17,16,0 ,3,0,0,1,0,1,0,0,0,0,0,11,15,1,0
3 ,33.833,30.750,32.083,32.917,23,23,21,18,21,1 ,2,1,0,0,0,0,0,1,0,0,0,10,14,1,0
3 ,35.667,34.000,34.278,34.778,16,21,16,19,19,1 ,2,1,0,0,0,0,0,1,0,0,0,9,13,1,0
3 ,33.667,35.333,34.533,34.667,24,22,25,24,23,1 ,2,1,0,0,0,0,0,1,0,0,0,8,12,1,0
4 ,35.944,38.167,38.056,37.611,15,10,8,6,9,2 ,2,0,0,1,0,1,0,0,0,0,0,9,13,0,1
3 ,34.800,35.533,34.200,34.600,19,21,26,25,24,2 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
1 ,39.500,39.417,38.250,39.333,6,5,7,11,7,1 ,2,1,0,0,0,0,0,1,0,0,0,11,15,0,1
1 ,32.167,32.250,34.417,34.000,28,28,24,21,26,1 ,2,0,0,0,1,0,0,0,1,0,0,10,15,1,0
2 ,37.083,40.417,41.750,39.417,19,8,8,16,11,5 ,2,1,0,0,0,0,1,0,0,0,0,11,17,0,1
1 ,28.800,32.933,30.800,31.867,34,28,33,23,28,0 ,2,0,0,0,0,0,0,0,0,0,0,8,13,0,1
2 ,43.500,42.833,44.833,43.667,2,1,2,4,2,3 ,2,0,0,1,0,1,0,0,0,0,0,11,16,1,0
1 ,44.533,45.067,44.333,44.933,1,1,1,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
2 ,42.500,43.667,41.083,43.250,3,1,3,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,12,17,1,0
3 ,36.917,35.917,36.750,36.583,11,10,13,18,12,1 ,2,0,0,1,0,1,0,0,0,0,0,10,16,0,1
3 ,37.000,34.083,38.250,36.417,17,19,18,17,19,1 ,2,0,0,1,0,1,0,0,0,0,0,12,18,0,1
2 ,35.091,35.917,34.000,35.167,19,7,23,16,18,2 ,2,0,0,1,0,1,0,0,0,0,0,12,17,1,0
1 ,39.722,39.611,38.667,39.111,8,8,14,15,10,0 ,2,1,0,0,0,0,0,1,0,0,0,9,13,0,1
2 ,37.917,36.417,39.500,38.583,13,16,10,15,13,0 ,2,1,0,0,0,0,0,1,0,0,0,12,16,0,1
3 ,36.917,34.000,33.000,34.833,11,12,18,17,13,0 ,2,0,0,1,0,0,0,0,1,0,0,10,14,1,0
4 ,32.750,30.083,34.500,34.167,25,30,24,17,28,1 ,3,0,0,0,1,1,0,0,0,0,0,10,16,1,0
5 ,26.278,32.056,31.278,30.500,31,28,23,30,28,0 ,2,0,0,0,0,0,0,0,0,0,0,9,13,1,0
2 ,34.000,34.600,33.867,33.533,21,25,27,29,27,0 ,2,0,0,0,0,0,0,0,0,0,0,8,12,1,0
1 ,41.000,42.417,42.500,41.167,4,2,2,10,4,1 ,2,0,0,1,0,0,0,0,1,0,0,11,16,0,1
1 ,34.667,38.833,34.667,36.667,26,15,28,14,24,1 ,2,0,0,0,1,1,0,0,0,0,0,9,16,0,1
3 ,35.417,34.500,33.333,33.583,14,16,21,23,21,1 ,2,0,0,0,1,1,0,0,0,0,0,9,15,0,1
3 ,33.800,34.533,32.200,34.200,18,22,33,22,26,1 ,2,0,0,0,1,1,0,0,0,0,0,8,14,0,1
4 ,31.917,32.333,33.500,32.250,21,21,20,25,23,2 ,3,0,0,1,0,1,0,0,0,0,0,10,14,1,0
4 ,32.500,31.917,37.583,35.333,26,23,9,13,20,2 ,3,0,0,1,0,1,0,0,0,0,0,10,15,1,0
4 ,42.750,42.750,41.250,42.750,3,2,3,1,1,1 ,3,1,0,0,0,0,0,1,0,0,0,10,15,0,1
2 ,42.333,42.000,40.333,41.250,4,4,7,8,7,1 ,3,1,0,0,0,0,0,1,0,0,0,12,17,0,1
2 ,34.267,36.200,34.467,35.467,20,19,25,17,17,2 ,3,0,1,0,0,0,0,0,1,0,0,8,14,1,0
1 ,35.750,35.333,35.333,36.583,15,15,15,14,16,2 ,3,0,1,0,0,0,0,0,1,0,0,11,15,0,1
3 ,39.417,33.500,39.417,37.750,6,21,14,8,11,4 ,2,0,0,1,0,0,0,0,1,0,0,12,20,1,0
3 ,33.389,32.556,31.556,33.056,21,28,27,21,24,3 ,2,0,0,0,1,1,0,0,0,0,0,9,13,1,0
3 ,35.500,34.250,36.833,36.000,17,20,18,11,18,1 ,2,1,0,0,0,0,0,1,0,0,0,12,18,0,1
2 ,38.667,38.417,38.417,39.417,13,11,12,11,11,0 ,4,1,0,0,0,0,0,1,0,0,0,11,16,0,1
1 ,38.333,37.583,36.250,37.583,9,8,15,12,10,1 ,2,0,0,1,0,1,0,0,0,0,0,11,15,0,1
3 ,38.250,39.833,37.500,39.083,8,4,10,4,5,1 ,2,1,0,0,0,0,0,1,0,0,0,9,14,0,1
3 ,40.273,39.182,40.909,40.727,4,2,1,2,2,2 ,2,0,0,1,0,0,0,0,1,0,0,8,14,1,0
2 ,37.667,37.917,37.750,37.917,8,10,5,13,6,0 ,3,1,0,0,0,0,0,1,0,0,0,10,14,0,1
4 ,32.917,36.333,35.667,35.250,12,13,19,21,14,1 ,3,0,0,1,0,0,0,0,1,0,0,10,17,0,1
1 ,35.667,36.667,35.500,37.167,16,11,14,9,14,3 ,3,0,0,1,0,0,0,0,1,0,0,11,15,0,1
3 ,34.833,32.250,34.583,34.833,14,19,15,15,18,3 ,2,0,0,0,1,1,0,0,0,0,0,10,16,0,1
3 ,38.417,36.000,38.750,37.167,9,12,16,21,13,3 ,2,0,0,0,1,1,0,0,0,0,0,12,18,0,1
3 ,38.583,36.750,36.417,38.167,9,12,12,11,11,0 ,3,1,0,0,0,0,0,1,0,0,0,11,17,1,0
3 ,34.500,31.000,36.500,34.833,24,25,19,22,24,2 ,2,0,0,1,0,1,0,0,0,0,0,12,18,1,0
3 ,37.333,39.083,36.583,37.417,9,5,7,10,6,2 ,2,0,0,1,0,1,0,0,0,0,0,10,14,0,1
3 ,36.250,37.333,35.500,36.833,12,7,14,11,11,1 ,2,0,0,1,0,1,0,0,0,0,0,10,15,0,1
2 ,39.667,38.250,39.833,39.417,5,6,5,9,6,1 ,2,0,0,1,0,0,0,0,1,0,0,10,16,0,1
2 ,42.667,42.000,42.667,43.167,1,1,1,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
2 ,38.083,36.500,37.583,37.833,10,13,13,11,11,1 ,2,0,0,1,0,1,0,0,0,0,0,11,17,0,1
2 ,34.500,33.250,36.083,34.750,15,21,16,20,16,2 ,2,0,0,1,0,1,0,0,0,0,0,10,15,1,0
1 ,36.167,35.250,35.583,36.333,13,16,13,23,17,0 ,2,0,0,1,0,0,0,0,1,0,0,11,15,1,0
1 ,33.417,30.583,32.667,33.500,21,31,27,17,27,1 ,3,0,0,0,1,1,0,0,0,0,0,9,15,1,0
4 ,34.250,30.917,34.917,34.917,22,27,22,12,23,3 ,2,0,0,0,1,1,0,0,0,0,0,10,16,0,1
1 ,32.533,36.667,34.867,35.133,25,14,22,16,19,3 ,2,0,0,0,1,1,0,0,0,0,0,8,13,0,1
3 ,33.250,33.500,39.667,35.167,25,21,11,25,22,3 ,2,0,0,0,1,1,0,0,0,0,0,12,18,0,1
1 ,36.909,37.818,39.455,38.909,14,12,9,7,9,1 ,3,1,0,0,0,0,0,1,0,0,0,10,15,0,1
1 ,39.500,38.667,43.083,40.750,7,7,2,2,4,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
2 ,38.933,38.533,41.933,40.067,6,9,4,7,6,1 ,2,0,0,1,0,0,0,0,1,0,0,8,12,0,1
1 ,33.917,34.417,39.083,36.917,16,14,5,5,8,1 ,2,0,0,0,1,1,0,0,0,0,0,10,17,0,1
1 ,40.250,37.583,39.333,38.417,5,9,5,16,9,1 ,2,0,0,0,1,1,0,0,0,0,0,12,19,0,1
1 ,43.583,43.333,43.250,43.417,3,1,4,2,3,4 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
1 ,33.917,35.250,35.333,35.083,21,19,18,28,21,2 ,2,1,0,0,0,1,0,0,0,0,0,10,14,0,1
1 ,36.250,36.333,37.417,37.083,10,13,10,10,11,2 ,2,1,0,0,0,1,0,0,0,0,0,9,13,0,1
3 ,33.583,36.000,34.750,34.000,20,17,21,23,19,1 ,2,0,0,1,0,0,0,0,1,0,0,10,16,1,0
3 ,40.727,38.909,37.182,39.000,2,4,5,9,3,2 ,2,0,0,1,0,0,0,0,1,0,0,8,14,0,1
